product_key,product_name,abc_class,sales_qty_60d,revenue_60d,gross_profit_year_qty,avg_weekly_sales_gpy,avg_daily_sales_1c,free_stock_qty,required_purchase_qty_1c,planned_sales_qty,gross_qty_period,radiator_abc_class,radiator_qty_jan_2026,radiator_revenue_jan_2026,radiator_gross_profit_jan_2026,radiator_qty_feb_2026,radiator_revenue_feb_2026,radiator_gross_profit_feb_2026,radiator_qty_mar_2026,radiator_revenue_mar_2026,radiator_gross_profit_mar_2026,radiator_qty_apr_2026,radiator_revenue_apr_2026,radiator_gross_profit_apr_2026,avg_daily_sales_model,product_group,priority_flag,special_order_flag,procurement_scope_flag,avg_weekly_sales_fallback,procurement_daily_sales,days_of_cover,velocity_segment,critical_flag,preferred_daily_sales,target_cover_days,base_need,recommended_order_qty,avg_weekly_sales,target_stock_qty,radiator_monthly_demand,radiator_to_order_qty,radiator_target_stock_qty,radiator_coverage,hard_cap,recommended_order_qty_display,visible_in_dashboard,metrics_calculated_at,analysis_period_days
радиатор стальной koer 300/22/1400 (1960 вт) боковое подключение,Радиатор Стальной Koer 300/22/1400 (1960 Вт) Боковое Подключение,C,3.0,0.0,0.0,0.0,0.067,0.0,1.933,2.933,3.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.05,радиаторы,False,False,False,0.35000000000000003,0,0.0,SLOW,False,0.067,7,0.46900000000000003,1,0.35000000000000003,1,1.34,0.67,0.67,0.5,10000,1,False,2026-04-10 13:15:49.644055,60
радиатор стальной koer 500/11/ 1000,Радиатор Стальной Koer 500/11/ 1000,C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной koer 500/11/ 1600,Радиатор Стальной Koer 500/11/ 1600,C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной koer 500/11/ 500,Радиатор Стальной Koer 500/11/ 500,C,12.0,0.0,0.0,0.0,0.13,0.0,2.739,5.739,12.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.2,радиаторы,False,False,False,1.4000000000000001,0,0.0,MEDIUM,False,0.13,7,0.91,2,1.4000000000000001,3,2.6,1.3,1.3,0.5,10000,2,False,2026-04-10 13:15:49.644055,60
радиатор стальной koer 500/22/ 1200,Радиатор Стальной Koer 500/22/ 1200,C,38.0,0.0,0.0,0.0,0.133,0.0,3.867,5.867,38.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.6333333333333333,радиаторы,False,False,False,4.433333333333334,0,0.0,MEDIUM,False,0.133,7,0.931,2,4.433333333333334,7,2.66,1.33,1.33,0.5,10000,2,False,2026-04-10 13:15:49.644055,60
радиатор стальной koer 500/22/ 1300,Радиатор Стальной Koer 500/22/ 1300,C,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.06666666666666667,радиаторы,False,False,False,0.4666666666666667,0,0.0,SLOW,False,0.06666666666666667,7,0.4666666666666667,1,0.4666666666666667,1,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,10000,1,False,2026-04-10 13:15:49.644055,60
радиатор стальной koer 500/22/ 1400,Радиатор Стальной Koer 500/22/ 1400,C,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.05,радиаторы,False,False,False,0.35000000000000003,0,0.0,SLOW,False,0.05,7,0.35000000000000003,1,0.35000000000000003,1,1.0,0.5,0.5,0.5,10000,1,False,2026-04-10 13:15:49.644055,60
радиатор стальной koer 500/22/ 1600,Радиатор Стальной Koer 500/22/ 1600,C,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.03333333333333333,радиаторы,False,False,False,0.23333333333333334,0,0.0,SLOW,False,0.03333333333333333,7,0.23333333333333334,1,0.23333333333333334,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,10000,1,False,2026-04-10 13:15:49.644055,60
радиатор стальной koer 500/22/ 1600 нижнее подключение,Радиатор Стальной Koer 500/22/ 1600 Нижнее Подключение,C,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.03333333333333333,радиаторы,False,False,False,0.23333333333333334,0,90.0,SLOW,False,0.03333333333333333,7,0.0,0,0.23333333333333334,1,0.6666666666666666,0.0,0.3333333333333333,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной koer 500/22/ 400,Радиатор Стальной Koer 500/22/ 400,C,9.0,0.0,0.0,0.0,0.2,0.0,5.8,8.8,9.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.15,радиаторы,False,False,False,1.05,0,0.0,MEDIUM,False,0.2,7,1.4000000000000001,2,1.05,2,4.0,2.0,2.0,0.5,10000,2,False,2026-04-10 13:15:49.644055,60
радиатор стальной koer 500/22/ 500,Радиатор Стальной Koer 500/22/ 500,C,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.2,радиаторы,False,False,False,1.4000000000000001,0,0.0,MEDIUM,False,0.2,7,1.4000000000000001,2,1.4000000000000001,3,4.0,2.0,2.0,0.5,10000,2,False,2026-04-10 13:15:49.644055,60
радиатор стальной koer 500/22/ 700 нижнее подключение,Радиатор Стальной Koer 500/22/ 700 Нижнее Подключение,C,2.0,0.0,0.0,0.0,0.043,0.0,0.913,1.913,2.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.03333333333333333,радиаторы,False,False,False,0.23333333333333334,0,0.0,SLOW,False,0.043,7,0.301,1,0.23333333333333334,1,0.8599999999999999,0.42999999999999994,0.42999999999999994,0.5,10000,1,False,2026-04-10 13:15:49.644055,60
радиатор стальной koer 500/22/ 800,Радиатор Стальной Koer 500/22/ 800,C,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,C,0.0,,,0.0,,,0.0,,,0.0,,,1.0666666666666667,радиаторы,False,False,False,7.466666666666667,1,0.0,FAST,False,1.0666666666666667,7,7.466666666666667,11,7.466666666666667,12,21.333333333333332,10.666666666666666,10.666666666666666,0.5,10000,11,False,2026-04-10 13:15:49.644055,60
радиатор стальной koer 500/22/1100 (2455 вт) нижнее правое подключение,Радиатор Стальной Koer 500/22/1100 (2455 Вт) Нижнее Правое Подключение,C,6.0,0.0,0.0,0.0,0.087,0.0,1.826,3.826,6.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.1,радиаторы,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,0.087,7,0.609,1,0.7000000000000001,2,1.7399999999999998,0.8699999999999999,0.8699999999999999,0.5,10000,1,False,2026-04-10 13:15:49.644055,60
радиатор стальной lemax c 11/500/600,Радиатор Стальной Lemax C 11/500/600,C,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.13333333333333333,радиаторы,False,False,False,0.9333333333333333,0,0.0,MEDIUM,False,0.13333333333333333,7,0.9333333333333333,2,0.9333333333333333,2,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.5,10000,2,False,2026-04-10 13:15:49.644055,60
радиатор стальной lemax c22/300/1700,Радиатор Стальной Lemax C22/300/1700,C,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной lemax c22/400/1200,Радиатор Стальной Lemax C22/400/1200,C,2.0,0.0,0.0,0.0,0.571,0.0,25.143,25.143,2.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.03333333333333333,радиаторы,False,False,False,0.23333333333333334,0,0.0,SLOW,False,0.571,7,3.997,6,0.23333333333333334,1,11.419999999999998,5.709999999999999,5.709999999999999,0.5,10000,6,False,2026-04-10 13:15:49.644055,60
радиатор стальной lemax c33/300/1600,Радиатор Стальной Lemax C33/300/1600,C,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.06666666666666667,радиаторы,False,False,False,0.4666666666666667,0,0.0,SLOW,False,0.06666666666666667,7,0.4666666666666667,1,0.4666666666666667,1,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,10000,1,False,2026-04-10 13:15:49.644055,60
радиатор стальной lemax c33/300/2000,Радиатор Стальной Lemax C33/300/2000,C,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной lemax c33/500/1200,Радиатор Стальной Lemax C33/500/1200,C,6.0,0.0,0.0,0.0,3.5,0.0,154.0,154.0,6.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.1,радиаторы,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,3.5,7,24.5,35,0.7000000000000001,2,70.0,35.0,35.0,0.5,10000,35,False,2026-04-10 13:15:49.644055,60
радиатор стальной lemax c33/500/1800,Радиатор Стальной Lemax C33/500/1800,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной lemax c33/500/600,Радиатор Стальной Lemax C33/500/600,C,12.0,0.0,0.0,0.0,7.0,0.0,308.0,308.0,12.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.2,радиаторы,False,False,False,1.4000000000000001,0,0.0,MEDIUM,False,7.0,7,49.0,70,1.4000000000000001,3,140.0,70.0,70.0,0.5,10000,70,False,2026-04-10 13:15:49.644055,60
радиатор стальной lemax vc 22/200/800 universal,Радиатор Стальной Lemax Vc 22/200/800 Universal,C,20.0,0.0,0.0,0.0,5.0,0.0,220.0,220.0,20.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.3333333333333333,радиаторы,False,False,False,2.333333333333333,0,0.0,MEDIUM,False,5.0,7,35.0,50,2.333333333333333,4,100.0,50.0,50.0,0.5,10000,50,False,2026-04-10 13:15:49.644055,60
радиатор стальной lemax vc21/200/1600(1.2),Радиатор Стальной Lemax Vc21/200/1600(1.2),C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.016666666666666666,радиаторы,False,False,False,0.11666666666666667,0,0.0,SLOW,False,0.016666666666666666,7,0.11666666666666667,1,0.11666666666666667,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,10000,1,False,2026-04-10 13:15:49.644055,60
радиатор стальной tt 300/22/2000,Радиатор Стальной Tt 300/22/2000,C,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной tt 500/22/ 800,Радиатор Стальной Tt 500/22/ 800,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной tt 500/22/ 900,Радиатор Стальной Tt 500/22/ 900,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной tt 500/22/1100,Радиатор Стальной Tt 500/22/1100,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной tt 500/22/1200,Радиатор Стальной Tt 500/22/1200,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной tt 500/22/1300,Радиатор Стальной Tt 500/22/1300,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной панельный hi-therm 500х22х1400,Радиатор Стальной Панельный Hi-Therm 500Х22Х1400,C,92.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,C,0.0,,,0.0,,,0.0,,,0.0,,,1.5333333333333334,радиаторы,False,False,False,10.733333333333334,2,0.6521739130434783,FAST,False,1.5333333333333334,7,9.733333333333334,15,10.733333333333334,17,30.666666666666668,14.333333333333334,15.333333333333334,0.5,10000,15,False,2026-04-10 13:15:49.644055,60
радиатор стальной панельный hi-therm 500х22х2000 vcr (classic) 1.2,Радиатор Стальной Панельный Hi-Therm 500Х22Х2000 Vcr (Classic) 1.2,C,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.08333333333333333,радиаторы,False,False,False,0.5833333333333333,0,12.0,SLOW,False,0.08333333333333333,7,0.0,0,0.5833333333333333,1,1.6666666666666665,0.0,0.8333333333333333,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной панельный hi-therm 500х22х2400,Радиатор Стальной Панельный Hi-Therm 500Х22Х2400,C,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.1,радиаторы,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,0.1,7,0.7000000000000001,1,0.7000000000000001,2,2.0,1.0,1.0,0.5,10000,1,False,2026-04-10 13:15:49.644055,60
радиатор стальной панельный lemax vc 11 500 x 1000,Радиатор Стальной Панельный Lemax Vc 11 500 X 1000,C,10.0,0.0,0.0,0.0,0.083,0.0,1.667,3.667,10.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.16666666666666666,радиаторы,False,False,False,1.1666666666666665,0,0.0,MEDIUM,False,0.083,7,0.5810000000000001,1,1.1666666666666665,2,1.6600000000000001,0.8300000000000001,0.8300000000000001,0.5,10000,1,False,2026-04-10 13:15:49.644055,60
радиатор стальной панельный lemax vc 11 500 x 1500,Радиатор Стальной Панельный Lemax Vc 11 500 X 1500,C,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.05,радиаторы,False,False,False,0.35000000000000003,0,0.0,SLOW,False,0.05,7,0.35000000000000003,1,0.35000000000000003,1,1.0,0.5,0.5,0.5,10000,1,False,2026-04-10 13:15:49.644055,60
радиатор стальной панельный lemax vc 11 500 x 800,Радиатор Стальной Панельный Lemax Vc 11 500 X 800,C,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.05,радиаторы,False,False,False,0.35000000000000003,0,0.0,SLOW,False,0.05,7,0.35000000000000003,1,0.35000000000000003,1,1.0,0.5,0.5,0.5,10000,1,False,2026-04-10 13:15:49.644055,60
радиатор стальной панельный lemax vc 22 200 x 1600 universal,Радиатор Стальной Панельный Lemax Vc 22 200 X 1600 Universal,C,2.0,0.0,0.0,0.0,1.053,0.0,46.316,46.316,2.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.03333333333333333,радиаторы,False,False,False,0.23333333333333334,0,0.0,SLOW,False,1.053,7,7.3709999999999996,11,0.23333333333333334,1,21.06,10.53,10.53,0.5,10000,11,False,2026-04-10 13:15:49.644055,60
радиатор стальной панельный lemax vc 22 200 x 2000 universal,Радиатор Стальной Панельный Lemax Vc 22 200 X 2000 Universal,B,11.0,0.0,0.0,0.0,3.0,0.0,132.0,132.0,11.0,B,0.0,,,0.0,,,0.0,,,0.0,,,0.18333333333333332,радиаторы,False,False,False,1.2833333333333332,0,0.0,MEDIUM,False,3.0,14,42.0,42,1.2833333333333332,2,60.0,42.0,42.0,0.7,10000,42,False,2026-04-10 13:15:49.644055,60
радиатор стальной панельный lemax vc 22 200 x 2200 universal,Радиатор Стальной Панельный Lemax Vc 22 200 X 2200 Universal,C,4.0,0.0,0.0,0.0,1.5,0.0,66.0,66.0,4.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.06666666666666667,радиаторы,False,False,False,0.4666666666666667,0,0.0,SLOW,False,1.5,7,10.5,15,0.4666666666666667,1,30.0,15.0,15.0,0.5,10000,15,False,2026-04-10 13:15:49.644055,60
радиатор стальной панельный lemax vc 22 500 x 1000 universal,Радиатор Стальной Панельный Lemax Vc 22 500 X 1000 Universal,C,6.0,0.0,0.0,0.0,1.083,0.0,46.667,47.667,6.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.1,радиаторы,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,1.083,7,7.5809999999999995,11,0.7000000000000001,2,21.66,10.83,10.83,0.5,10000,11,False,2026-04-10 13:15:49.644055,60
радиатор стальной панельный lemax vc 22 500 x 1200 universal,Радиатор Стальной Панельный Lemax Vc 22 500 X 1200 Universal,C,6.0,0.0,0.0,0.0,1.053,0.0,46.316,46.316,6.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.1,радиаторы,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,1.053,7,7.3709999999999996,11,0.7000000000000001,2,21.06,10.53,10.53,0.5,10000,11,False,2026-04-10 13:15:49.644055,60
радиатор стальной панельный lemax vc 22 500 x 500 universal,Радиатор Стальной Панельный Lemax Vc 22 500 X 500 Universal,C,2.0,0.0,0.0,0.0,1.071,0.0,47.143,47.143,2.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.03333333333333333,радиаторы,False,False,False,0.23333333333333334,0,0.0,SLOW,False,1.071,7,7.497,11,0.23333333333333334,1,21.419999999999998,10.709999999999999,10.709999999999999,0.5,10000,11,False,2026-04-10 13:15:49.644055,60
радиатор стальной панельный lemax vc 22 500 x 800 universal,Радиатор Стальной Панельный Lemax Vc 22 500 X 800 Universal,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.016666666666666666,радиаторы,False,False,False,0.11666666666666667,0,0.0,SLOW,False,0.016666666666666666,7,0.11666666666666667,1,0.11666666666666667,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,10000,1,False,2026-04-10 13:15:49.644055,60
"радиатор стальной профильный kermi profil-v ftv 22 400/2000с монтажным комплектом, нижнее правое под","Радиатор Стальной Профильный Kermi Profil-V Ftv 22 400/2000С Монтажным Комплектом, Нижнее Правое Под",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,True,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор стальной тт 500/22/2000,Радиатор Стальной Тт 500/22/2000,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
радиатор чуг. sti модель нова-500 10 сек.,Радиатор Чуг. Sti Модель Нова-500 10 Сек.,C,16.0,0.0,0.0,0.0,0.767,0.0,33.733,33.733,16.0,C,0.0,,,0.0,,,0.0,,,0.0,,,0.26666666666666666,радиаторы,False,False,False,1.8666666666666667,0,0.0,MEDIUM,False,0.767,7,5.369,8,1.8666666666666667,3,15.34,7.67,7.67,0.5,10000,8,False,2026-04-10 13:15:49.644055,60
разбавитель dsi 1021 ws канистра 20л,Разбавитель Dsi 1021 Ws Канистра 20Л,C,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,,,,,,,,,,,,,,5.0,прочее,False,False,False,35.0,5,0.0,FAST,False,5.0,7,35.0,53,35.0,53,,,,,10000,53,False,2026-04-10 13:15:49.644055,60
разборное соединение 20 * 1 в (valtec) (шт),Разборное Соединение 20 * 1 В (Valtec) (Шт),C,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,0.03333333333333333,прочее,False,False,False,0.23333333333333334,0,0.0,SLOW,False,0.03333333333333333,7,0.23333333333333334,0,0.23333333333333334,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
разборное соединение 20 * 1 н (valtec) (шт),Разборное Соединение 20 * 1 Н (Valtec) (Шт),C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,0.016666666666666666,прочее,False,False,False,0.11666666666666667,0,0.0,SLOW,False,0.016666666666666666,7,0.11666666666666667,0,0.11666666666666667,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
разборное соединение 20 * 1/2 в (valtec) (200/10),Разборное Соединение 20 * 1/2 В (Valtec) (200/10),C,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
разборное соединение 20 * 3/4 в (valtec) (10 шт),Разборное Соединение 20 * 3/4 В (Valtec) (10 Шт),C,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,0.05,прочее,False,False,False,0.35000000000000003,0,0.0,SLOW,False,0.05,7,0.35000000000000003,0,0.35000000000000003,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
разборное соединение 20 * 3/4 н (valtec) (10 шт),Разборное Соединение 20 * 3/4 Н (Valtec) (10 Шт),C,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,0.05,прочее,False,False,False,0.35000000000000003,0,0.0,SLOW,False,0.05,7,0.35000000000000003,0,0.35000000000000003,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"разборное соединение 20 * 3/4"" н белое pp-r (rtp) (200/20)","Разборное Соединение 20 * 3/4"" Н Белое Pp-R (Rtp) (200/20)",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
разборное соединение 20 труба-труба вв белое pp-r (rtp) (100/5),Разборное Соединение 20 Труба-Труба Вв Белое Pp-R (Rtp) (100/5),C,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,0.11666666666666667,прочее,False,False,False,0.8166666666666667,0,0.0,MEDIUM,False,0.11666666666666667,7,0.8166666666666667,0,0.8166666666666667,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
разборное соединение 20*1/2 в (pp-r россия) koer 180шт,Разборное Соединение 20*1/2 В (Pp-R Россия) Koer 180Шт,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"разборное соединение 25 * 1"" н белое pp-r (rtp) (100/10)","Разборное Соединение 25 * 1"" Н Белое Pp-R (Rtp) (100/10)",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
разборное соединение 25 * 1\2 в (pp-r россия) серое (140\10),Разборное Соединение 25 * 1\2 В (Pp-R Россия) Серое (140\10),C,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,5.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
разборное соединение 25 * 3/4 н (valfex) белый (100/25),Разборное Соединение 25 * 3/4 Н (Valfex) Белый (100/25),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
разборное соединение 25 * 3/4 н pp-r (rtp) серое (120\10),Разборное Соединение 25 * 3/4 Н Pp-R (Rtp) Серое (120\10),C,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,25.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
разборное соединение 25 *1/2 н (valfex) белый (120/20),Разборное Соединение 25 *1/2 Н (Valfex) Белый (120/20),C,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
разборное соединение 25 труба-труба (valtec) (8 шт),Разборное Соединение 25 Труба-Труба (Valtec) (8 Шт),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
разборное соединение 25 труба-труба вв белое pp-r (rtp) (60/10),Разборное Соединение 25 Труба-Труба Вв Белое Pp-R (Rtp) (60/10),C,15.0,0.0,0.0,0.0,0.023,0.0,0.0,1.0,15.0,,,,,,,,,,,,,,0.25,прочее,False,False,False,1.75,0,0.0,MEDIUM,False,0.023,7,0.161,3,1.75,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
